"num_collisions","year","weekday","max_temp","max_wind","fog","snow"
684,2018,"2",55,10.9434017595308,0,0
652,2018,"3",46,10.9434017595308,0,0
681,2018,"4",39.9,10.9434017595308,0,0
705,2018,"5",39.9,10.9434017595308,0,0
652,2018,"6",39,10.9434017595308,0,0
465,2018,"7",36,10.9434017595308,0,0
651,2018,"1",39,10.9434017595308,0,0
707,2018,"2",41,10.9434017595308,0,0
631,2018,"3",41,10.9434017595308,0,0
686,2018,"4",41,10.9434017595308,0,0
841,2018,"5",50,10.9434017595308,0,0
628,2018,"6",52,10.9434017595308,0,0
622,2018,"7",51.1,10.9434017595308,0,0
689,2018,"1",46,10.9434017595308,0,0
731,2018,"2",46,10.9434017595308,0,0
749,2018,"3",42.1,10.9434017595308,0,0
806,2018,"4",46.9,10.9434017595308,0,0
782,2018,"5",61,10.9434017595308,1,0
568,2018,"6",61,10.9434017595308,0,0
505,2018,"7",54,10.9434017595308,0,0
580,2018,"1",43,10.9434017595308,0,0
328,2018,"2",43,10.9434017595308,0,0
514,2018,"3",43,10.9434017595308,0,0
582,2018,"4",44.1,10.9434017595308,0,0
681,2018,"5",60.8,10.9434017595308,0,0
499,2018,"6",60.1,10.9434017595308,0,0
404,2018,"7",57,10.9434017595308,0,0
622,2018,"1",45,10.9434017595308,0,0
430,2019,"2",57.9,11.0549079754601,0,0
502,2019,"3",57.9,11.0549079754601,0,0
504,2019,"4",44.1,11.0549079754601,0,0
598,2019,"5",46,11.0549079754601,0,0
455,2019,"6",46.9,11.0549079754601,0,0
376,2019,"7",48.9,11.0549079754601,0,0
584,2019,"1",48.9,11.0549079754601,0,0
571,2019,"2",45,11.0549079754601,0,0
514,2019,"3",45,11.0549079754601,0,0
580,2019,"4",45,11.0549079754601,0,0
644,2019,"5",34,11.0549079754601,0,0
520,2019,"6",34,11.0549079754601,0,0
374,2019,"7",34,11.0549079754601,0,0
703,2019,"1",33.1,11.0549079754601,0,0
618,2019,"2",36,11.0549079754601,0,0
579,2019,"3",39,11.0549079754601,0,0
586,2019,"4",39,11.0549079754601,0,0
596,2019,"5",39,11.0549079754601,0,0
479,2019,"6",39,11.0549079754601,0,1.2
411,2019,"7",42.1,11.0549079754601,0,0
412,2019,"1",16,11.0549079754601,0,0
627,2019,"2",30,11.0549079754601,0,0
553,2019,"3",46,11.0549079754601,0,0
592,2019,"4",59,11.0549079754601,1,0
666,2019,"5",39.9,11.0549079754601,0,0
533,2019,"6",39.9,11.0549079754601,0,0
445,2019,"7",48.9,11.0549079754601,0,0
565,2019,"1",45,11.0549079754601,0,0
681,2019,"2",43,11.0549079754601,0,0
630,2019,"3",43,11.0549079754601,1,0
601,2019,"4",15.1,11.0549079754601,0,0
651,2019,"5",21,10.8861736334405,0,0
577,2019,"6",34,10.8861736334405,0,0
490,2019,"7",52,10.8861736334405,0,0
651,2019,"1",61,10.8861736334405,0,0
570,2019,"2",64.9,10.8861736334405,0,0
615,2019,"3",64.9,10.8861736334405,0,0
588,2019,"4",46,10.8861736334405,0,0
661,2019,"5",55,10.8861736334405,0,0
540,2019,"6",39,10.8861736334405,0,0
445,2019,"7",35.1,10.8861736334405,0,0
568,2019,"1",37.9,10.8861736334405,0,0
687,2019,"2",37.9,10.8861736334405,1,0
639,2019,"3",41,10.8861736334405,0,0
664,2019,"4",46,10.8861736334405,0,1.2
616,2019,"5",59,10.8861736334405,0,0
535,2019,"6",59,10.8861736334405,0,0
439,2019,"7",46.9,10.8861736334405,0,0
406,2019,"1",42.1,10.8861736334405,0,0
527,2019,"2",42.1,10.8861736334405,0,0
615,2019,"3",36,10.8861736334405,1,0
597,2019,"4",52,10.8861736334405,0,0
546,2019,"5",52,10.8861736334405,0,1.2
439,2019,"6",44.1,10.8861736334405,0,0
401,2019,"7",46.9,10.8861736334405,0,0
700,2019,"1",46.9,10.8861736334405,0,0
670,2019,"2",43,10.8861736334405,0,0
529,2019,"3",36,10.8861736334405,0,0
699,2019,"4",37,10.8861736334405,0,0
711,2019,"5",34,11.4349030470914,1,0
642,2019,"6",41,11.4349030470914,1,1.2
503,2019,"7",42.1,11.4349030470914,0,3.9
503,2019,"1",42.1,11.4349030470914,1,1.2
639,2019,"2",37.9,11.4349030470914,0,3.9
589,2019,"3",32,11.4349030470914,0,2
556,2019,"4",32,11.4349030470914,0,1.2
652,2019,"5",39,11.4349030470914,0,1.2
523,2019,"6",48.9,11.4349030470914,0,0
462,2019,"7",48.9,11.4349030470914,0,0
645,2019,"1",53.1,11.4349030470914,0,0
586,2019,"2",53.1,11.1,0,0
562,2019,"3",46.9,12,0,0
611,2019,"4",57,7,0,0
673,2019,"5",75,5.1,0,0
550,2019,"6",64.9,15,0,0
419,2019,"7",57.9,8,0,0
575,2019,"1",46,7,0,0
565,2019,"2",51.1,8,0,0
584,2019,"3",53.1,8,0,0
624,2019,"4",53.1,12,0,0
718,2019,"5",48.9,15,0,0
530,2019,"6",48.9,15,0,0
466,2019,"7",60.1,7,0,0
526,2019,"1",60.1,8,0,0
610,2019,"2",55.9,9.9,0,0
562,2019,"3",48.9,8,0,0
644,2019,"4",53.1,5.1,0,0
563,2019,"5",59,5.1,0,0
516,2019,"6",70,6,0,0
450,2019,"7",70,9.9,0,0
602,2019,"1",45,11.1,0,0
553,2019,"2",52,5.1,0,0
613,2019,"3",66.9,13,0,0
660,2019,"4",66.9,11.1,0,0
701,2019,"5",60.1,9.9,0,0
587,2019,"6",68,8,0,0
487,2019,"7",68,5.1,0,0
594,2019,"1",79,7,0,0
537,2019,"2",63,8.9,0,0
633,2019,"3",60.1,8.9,0,0
537,2019,"4",60.1,8,0,0
688,2019,"5",68,7,0,0
599,2019,"6",77,6,1,0
457,2019,"7",77,5.1,0,0
657,2019,"1",64.9,18.1,1,0
638,2019,"2",66,15.9,0,0
621,2019,"3",66,9.9,0,0
540,2019,"4",63,8.9,0,0
551,2019,"5",80.1,6,0,0
456,2019,"6",66,6,0,0
398,2019,"7",66,6,0,0
522,2019,"1",66,7,0,0
592,2019,"2",77,4.1,0,0
515,2019,"3",77,9.9,0,0
518,2019,"4",69.1,6,0,0
500,2019,"5",66,8.9,1,0
526,2019,"6",59,15,0,0
395,2019,"7",57.9,8,0,0
565,2019,"1",60.1,7,0,0
587,2019,"2",60.1,5.1,0,0
599,2019,"3",60.1,6,0,0
668,2019,"4",78.1,8.9,0,0
651,2019,"5",55.9,7,0,0
553,2019,"6",71.1,5.1,0,0
529,2019,"7",71.1,12,0,0
630,2019,"1",73.9,9.9,0,0
647,2019,"2",73.9,6,0,0
649,2019,"3",71.1,7,0,0
593,2019,"4",71.1,13,0,0
660,2019,"5",73,8,0,0
637,2019,"6",73,8,0,0
589,2019,"7",69.1,14,0,0
613,2019,"1",59,11.1,0,0
621,2019,"2",52,8,0,0
691,2019,"3",69.1,6,0,0
642,2019,"4",73,6,0,0
726,2019,"5",75.9,6,0,0
649,2019,"6",75.9,5.1,0,0
547,2019,"7",75.9,7,0,0
689,2019,"1",84.9,9.9,0,0
745,2019,"2",84.9,11.1,0,0
693,2019,"3",73.9,7,0,0
722,2019,"4",73.9,7,1,0
728,2019,"5",73,14,0,0
520,2019,"6",73,8,0,0
510,2019,"7",86,8,0,0
442,2019,"1",86,9.9,0,0
654,2019,"2",80.1,8.9,0,0
601,2019,"3",71.1,8.9,1,0
625,2019,"4",70,7,1,0
765,2019,"5",80.1,8,0,0
557,2019,"6",80.1,5.1,0,0
515,2019,"7",81,6,0,0
659,2019,"1",81,9.9,1,0
615,2019,"2",70,6.8,0,0
655,2019,"3",81,7,0,0
744,2019,"4",82.9,8,0,0
734,2019,"5",82.9,7,0,0
580,2019,"6",81,12,0,0
526,2019,"7",81,8.9,0,0
613,2019,"1",78.1,11.1,1,0
682,2019,"2",77,11.1,1,0
686,2019,"3",77,8,0,0
634,2019,"4",73.9,15,0,0
749,2019,"5",73,9.9,0,0
620,2019,"6",81,8,0,0
509,2019,"7",81,8.9,0,0
552,2019,"1",80.1,8.9,0,0
721,2019,"2",75.9,5.1,1,0
591,2019,"3",73,8.9,1,0
697,2019,"4",77,7,1,0
771,2019,"5",78.1,8.9,0,0
635,2019,"6",79,8.9,0,0
559,2019,"7",82.9,8.9,0,0
731,2019,"1",84,7,0,0
662,2019,"2",84,5.1,1,0
803,2019,"3",87.1,6,0,0
734,2019,"4",89.1,5.1,0,0
753,2019,"5",89.1,5.1,0,0
660,2019,"6",91,7,0,0
569,2019,"7",91,13,0,0
693,2019,"1",84.9,8.9,0,0
591,2019,"2",84.9,6,0,0
654,2019,"3",87.1,4.1,0,0
394,2019,"4",90,6,0,0
542,2019,"5",90,6,0,0
471,2019,"6",90,6,0,0
441,2019,"7",90,8.9,0,0
592,2019,"1",86,6,0,0
661,2019,"2",87.1,5.1,0,0
553,2019,"3",88,5.1,0,0
658,2019,"4",86,7,0,0
747,2019,"5",86,8.9,0,0
558,2019,"6",87.1,7,0,0
497,2019,"7",89.1,8.9,0,0
637,2019,"1",89.1,7,0,0
658,2019,"2",91,7,0,0
630,2019,"3",93,6,0,0
620,2019,"4",93,8.9,1,0
666,2019,"5",91,9.9,0,0
586,2019,"6",95,7,0,0
477,2019,"7",95,8.9,0,0
641,2019,"1",95,12,1,0
553,2019,"2",73.9,8,0,0
626,2019,"3",82,8,0,0
605,2019,"4",84,7,0,0
650,2019,"5",88,5.1,0,0
602,2019,"6",88,6,0,0
527,2019,"7",88,8,0,0
649,2019,"1",90,6,0,0
638,2019,"2",91.9,6,0,0
604,2019,"3",84.9,8,1,0
618,2019,"4",87.1,6,0,0
610,2019,"5",87.1,7,0,0
566,2019,"6",86,5.1,0,0
499,2019,"7",87.1,8,0,0
616,2019,"1",87.1,8,0,0
551,2019,"2",82,5.1,0,0
608,2019,"3",84,8.9,1,0
646,2019,"4",84,11.1,0,0
645,2019,"5",84,8.9,1,0
572,2019,"6",82.9,9.9,0,0
484,2019,"7",81,8,0,0
586,2019,"1",84.9,6,0,0
469,2019,"2",84.9,7,0,0
537,2019,"3",84,7,0,0
560,2019,"4",84.9,7,0,0
523,2019,"5",84.9,6,0,0
533,2019,"6",87.1,6,0,0
481,2019,"7",90,7,0,0
563,2019,"1",90,7,0,0
574,2019,"2",90,5.1,0,0
522,2019,"3",88,7,0,0
587,2019,"4",90,8,0,0
569,2019,"5",90,13,1,0
514,2019,"6",75.9,8.9,0,0
482,2019,"7",77,13,0,0
494,2019,"1",77,12,0,0
529,2019,"2",75,6,0,0
553,2019,"3",73.9,8,0,0
592,2019,"4",81,8,0,0
630,2019,"5",86,8,0,0
502,2019,"6",86,8,0,0
473,2019,"7",81,8.9,0,0
427,2019,"1",78.1,6,0,0
652,2019,"2",82,6,0,0
600,2019,"3",87.1,7,0,0
628,2019,"4",87.1,12,0,0
591,2019,"5",73.9,15.9,1,0
489,2019,"6",75,11.1,0,0
462,2019,"7",77,6,0,0
603,2019,"1",78.1,8.9,0,0
605,2019,"2",78.1,6,0,0
624,2019,"3",88,8.9,0,0
689,2019,"4",88,8.9,0,0
687,2019,"5",81,11.1,0,0
488,2019,"6",73.9,7,0,0
604,2019,"7",82,7,0,0
620,2019,"1",82,5.1,0,0
635,2019,"2",77,8.9,0,0
605,2019,"3",75.9,8,0,0
605,2019,"4",70,7,0,0
688,2019,"5",78.1,6,0,0
577,2019,"6",84,4.1,0,0
515,2019,"7",86,7,0,0
639,2019,"1",89.1,6,0,0
628,2019,"2",89.1,9.9,0,0
604,2019,"3",79,6,0,0
645,2019,"4",82.9,7,0,0
703,2019,"5",82.9,6,0,0
532,2019,"6",82,6,0,0
488,2019,"7",82,11.1,0,0
435,2019,"1",80.1,9.9,0,0
454,2019,"2",81,7,0,0
688,2019,"3",93,8.9,0,0
690,2019,"4",73.9,11.1,0,0
708,2019,"5",66,9.9,0,0
557,2019,"6",66,11.1,0,0
435,2019,"7",70,5.1,0,0
575,2019,"1",79,6,0,0
523,2019,"2",63,8,0,0
383,2019,"3",64,15,0,0
615,2019,"4",71.1,14,0,0
606,2019,"5",71.1,15,0,0
502,2019,"6",66.9,8.9,0,0
441,2019,"7",66.9,5.1,0,0
400,2019,"1",72,9.9,0,0
549,2019,"2",72,5.1,0,0
658,2019,"3",66,8.9,0,0
608,2019,"4",66,18.1,0,0
634,2019,"5",57.9,14,0,0
586,2019,"6",60.1,7,0,0
500,2019,"7",60.1,9.9,1,0
559,2019,"1",66.9,11.1,0,0
562,2019,"2",66.9,7,0,0
669,2019,"3",64.9,8.9,0,0
613,2019,"4",66.9,6,0,0
647,2019,"5",66.9,8.9,0,0
525,2019,"6",64.9,8,0,0
467,2019,"7",66.9,9.9,1,0
607,2019,"1",66.9,7,0,0
639,2019,"2",59,6,0,0
595,2019,"3",63,8,0,0
616,2019,"4",70,8,0,0
782,2019,"5",71.1,15,0,0
506,2019,"6",53.1,7,0,0
479,2019,"7",54,7,0,0
623,2019,"1",55.9,8,0,0
440,2019,"2",61,6,0,0
615,2019,"3",61,8.9,0,0
669,2019,"4",57,7,0,0
676,2019,"5",57,11.1,0,0
502,2019,"6",41,8.9,0,0
457,2019,"7",51.1,7,0,0
481,2019,"1",62.1,6,0,0
595,2019,"2",62.1,13,0,0
599,2019,"3",33.1,13,0,0
545,2019,"4",45,7,0,0
621,2019,"5",51.1,6,0,0
527,2019,"6",51.1,13,0,0
444,2019,"7",43,15.9,0,0
743,2019,"1",43,13,0,0
630,2019,"2",48,8,0,0
526,2019,"3",48,11.1,0,0
647,2019,"4",53.1,8,0,0
633,2019,"5",53.1,11.1,0,0
528,2019,"6",53.1,9.9,0,0
517,2019,"7",46,12,0,0
641,2019,"1",53.1,8.9,0,0
702,2019,"2",61,8.9,0,0
561,2019,"3",61,8.9,0,0
374,2019,"4",59,17.1,0,0
425,2019,"5",53.1,8.9,0,0
465,2019,"6",43,7,0,0
409,2019,"7",43,14,0,0
580,2019,"1",39,15,1,0
620,2019,"2",37,11.1,0,0
552,2019,"3",39,9.9,0,1.2
597,2019,"4",42.1,15,0,0
563,2019,"5",50,9.9,0,0
566,2019,"6",50,12,0,0
455,2019,"7",42.1,6,0,0
737,2019,"1",54,8,1,0
667,2019,"2",57.9,9.9,0,0
578,2019,"3",57.9,13,1,0
599,2019,"4",39.9,12,0,0
760,2019,"5",46,8.9,0,0
577,2019,"6",55.9,14,1,0
503,2019,"7",55.9,13,0,0
519,2019,"1",48.9,9.9,0,0
700,2019,"2",37,15,0,0
701,2019,"3",36,14,1,0
699,2019,"4",36,14,0,0
698,2019,"5",33.1,9.9,0,0
520,2019,"6",35.1,8,0,0
510,2019,"7",46,7,0,0
593,2019,"1",57,9.9,0,0
530,2019,"2",57,9.9,0,0
264,2019,"3",46.9,8.9,0,0
414,2019,"4",46.9,11.1,0,0
448,2019,"5",54,9.9,0,0
355,2019,"6",54,7,0,0
384,2019,"7",51.1,8,0,0
518,2019,"1",41,20,1,0
443,2019,"2",44.1,14,0,0
197,2020,"2",72,8.11231671554252,0,0
216,2020,"3",78.1,8.11231671554252,0,0
245,2020,"4",84,8.11231671554252,0,0
248,2020,"5",79,8.11231671554252,0,0
262,2020,"6",86,8.11231671554252,0,0
206,2020,"7",86,8.11231671554252,0,0
235,2020,"1",79,8.11231671554252,0,0
251,2020,"2",87.1,8.11231671554252,0,0
238,2020,"3",87.1,8.11231671554252,0,0
251,2020,"4",84.9,8.11231671554252,0,0
277,2020,"5",84.9,8.11231671554252,0,0
282,2020,"6",84.9,8.11231671554252,0,0
228,2020,"7",75,8.11231671554252,0,0
223,2020,"1",75,8.11231671554252,0,0
259,2020,"2",78.1,8.11231671554252,0,0
244,2020,"3",78.1,8.11231671554252,0,0
226,2020,"4",78.1,8.11231671554252,0,0
306,2020,"5",82.9,8.11231671554252,0,0
246,2020,"6",86,5.1,0,0
245,2020,"7",88,5.1,0,0
295,2020,"1",90,5.1,0,0
291,2020,"2",90,7,0,0
300,2020,"3",87.1,8,0,0
251,2020,"4",87.1,6,0,0
337,2020,"5",87.1,6,0,0
273,2020,"6",87.1,7,0,0
240,2020,"7",90,6,0,0
301,2020,"1",90,13,1,0
278,2020,"2",87.1,8,0,0
259,2020,"3",80.1,7,0,0
340,2020,"4",91.9,8,0,0
302,2020,"5",91.9,11.1,1,0
278,2020,"6",90,8.9,0,0
290,2020,"7",91.9,5.1,0,0
257,2020,"1",96.1,7,0,0
243,2020,"2",81,8,0,0
267,2020,"3",82.9,5.1,0,0
313,2020,"4",89.1,6,0,0
296,2020,"5",89.1,15,1,0
274,2020,"6",82.9,8,1,0
292,2020,"7",87.1,8,0,0
290,2020,"1",87.1,7,0,0
320,2020,"2",86,8,0,0
268,2020,"3",84.9,9.9,0,0
322,2020,"4",82,7,0,0
308,2020,"5",84,7,0,0
316,2020,"6",91,4.1,0,0
313,2020,"7",93.9,7,0,0
281,2020,"1",93.9,6,0,0
331,2020,"2",93,5.1,0,0
290,2020,"3",91.9,18.1,1,0
332,2020,"4",91.9,8,0,0
312,2020,"5",86,8.9,1,0
291,2020,"6",88,7,0,0
313,2020,"7",91.9,8.9,0,0
320,2020,"1",93,8.9,0,0
298,2020,"2",93,12,0,0
318,2020,"3",93,7,0,0
300,2020,"4",91.9,6,0,0
343,2020,"5",91.9,7,1,0
375,2020,"6",88,6,0,0
286,2020,"7",89.1,8,0,0
353,2020,"1",89.1,8,0,0
451,2020,"2",84,20,1,0
345,2020,"3",86,8.9,0,0
356,2020,"4",86,6,0,0
337,2020,"5",82,7,0,0
260,2020,"6",82.9,8.9,0,0
283,2020,"7",87.1,8,0,0
320,2020,"1",91.9,7,0,0
317,2020,"2",91.9,6,0,0
293,2020,"3",88,7,1,0
275,2020,"4",90,6,0,0
344,2020,"5",86,8,0,0
313,2020,"6",86,8.9,0,0
279,2020,"7",73.9,11.1,0,0
288,2020,"1",81,8,0,0
311,2020,"2",82,8.9,0,0
286,2020,"3",82,6,0,0
306,2020,"4",79,6,0,0
348,2020,"5",82.9,8,0,0
328,2020,"6",88,8,0,0
316,2020,"7",88,6,0,0
320,2020,"1",90,6,0,0
286,2020,"2",90,18.1,1,0
310,2020,"3",89.1,8.9,0,0
343,2020,"4",90,12,0,0
306,2020,"5",90,8.9,1,0
291,2020,"6",84.9,7,0,0
303,2020,"7",81,11.1,0,0
294,2020,"1",79,8,0,0
337,2020,"2",77,8,0,0
309,2020,"3",79,6,0,0
363,2020,"4",84.9,6,0,0
383,2020,"5",84.9,8.9,0,0
362,2020,"6",84.9,7,0,0
293,2020,"7",82,5.1,0,0
295,2020,"1",82,6,0,0
337,2020,"2",84,6,0,0
292,2020,"3",84,5.1,0,0
347,2020,"4",82,5.1,1,0
351,2020,"5",75.9,8.9,1,0
304,2020,"6",75.9,8,0,0
245,2020,"7",73.9,7,0,0
289,2020,"1",75,7,0,0
301,2020,"2",75,9.9,0,0
307,2020,"3",70,8,0,0
322,2020,"4",75,7,0,0
341,2020,"5",75,9.9,0,0
330,2020,"6",70,13,0,0
275,2020,"7",64.9,8.9,0,0
310,2020,"1",64.9,8.9,0,0
307,2020,"2",71.1,6,0,0
356,2020,"3",79,12,0,0
297,2020,"4",79,5.1,0,0
348,2020,"5",77,5.1,0,0
330,2020,"6",77,6,0,0
315,2020,"7",79,5.1,0,0
300,2020,"1",79,6,0,0
317,2020,"2",77,6,0,0
347,2020,"3",73.9,9.9,1,0
332,2020,"4",72,8,0,0
350,2020,"5",72,6,0,0
323,2020,"6",66,8,0,0
269,2020,"7",66.9,7,0,0
302,2020,"1",70,5.1,0,0
325,2020,"2",70,5.1,0,0
308,2020,"3",73.9,11.1,0,0
332,2020,"4",73.9,11.1,0,0
330,2020,"5",69.1,6,0,0
277,2020,"6",71.1,8,0,0
248,2020,"7",71.1,8.9,0,0
323,2020,"1",66.9,14,0,0
323,2020,"2",57.9,11.1,0,0
333,2020,"3",66.9,7,0,0
311,2020,"4",71.1,8.9,0,0
304,2020,"5",66,9.9,1,0
335,2020,"6",66,8,0,0
305,2020,"7",62.1,8.9,0,0
276,2020,"1",64.9,7,0,0
336,2020,"2",71.1,4.1,0,0
338,2020,"3",71.1,4.1,0,0
264,2020,"4",68,4.1,0,0
337,2020,"5",68,5.1,0,0
301,2020,"6",69.1,8,0,0
281,2020,"7",69.1,8.9,0,0
314,2020,"1",57.9,8.9,0,0
262,2020,"2",59,7,1,0
309,2020,"3",57,7,0,0
334,2020,"4",57,13,0,0
394,2020,"5",55.9,13,0,0
334,2020,"6",46.9,6,0,0
308,2020,"7",55,11.1,0,0
327,2020,"1",55,18.1,0,0
285,2020,"2",53.1,12,0,0
302,2020,"3",62.1,7,0,0
357,2020,"4",66.9,8,0,0
365,2020,"5",70,8,0,0
329,2020,"6",73.9,6,0,0
326,2020,"7",75,6,0,0
318,2020,"1",75,4.1,0,0
343,2020,"2",75,8,0,0
300,2020,"3",73.9,7,0,0
327,2020,"4",72,8.9,0,0
391,2020,"5",50,9.9,0,0
298,2020,"6",52,8,0,0
251,2020,"7",62.1,12,0,0
305,2020,"1",64,20,0,0
261,2020,"2",55,12,0,0
295,2020,"3",50,15,0,0
279,2020,"4",48,8,0,0
358,2020,"5",63,11.1,0,0
314,2020,"6",64,9.9,0,0
222,2020,"7",64,8.9,0,0
298,2020,"1",60.8,17.1,0,0
324,2020,"2",60.1,11.1,0,0
276,2020,"3",55.9,7,0,0
203,2020,"4",64.9,8.9,0,0
279,2020,"5",64.9,7,0,0
239,2020,"6",63,8,0,0
248,2020,"7",55.9,6,0,0
301,2020,"1",63,13,1,0
269,2020,"2",63,17.1,0,0
235,2020,"3",43,14,0,0
252,2020,"4",50,11.1,0,0
372,2020,"5",52,8.9,0,0
278,2020,"6",52,13,0,0
241,2020,"7",46.9,15.9,0,0
281,2020,"1",39.9,8.9,0,0
282,2020,"2",39.9,11.1,0,0
280,2020,"3",37.9,13,1,0
311,2020,"4",48.9,12,0,0
348,2020,"5",57,7,0,0
285,2020,"6",57,8.9,0,0
265,2020,"7",62.1,9.9,0,0
250,2020,"1",62.1,8,0,0
315,2020,"2",46.9,11.1,0,0
341,2020,"3",39,19,1,0
233,2020,"4",33.1,18.1,1,0
278,2020,"5",33.1,8.9,0,9.1
251,2020,"6",32,8,0,7.9
194,2020,"7",39.9,8.9,0,7.1
268,2020,"1",46,7,0,5.9
320,2020,"2",46,11.1,0,5.1
360,2020,"3",46,8.9,0,3.1
315,2020,"4",57.9,12,0,2
168,2020,"5",61,18.1,1,1.2
226,2020,"6",35.1,15,0,0
184,2020,"7",37,8.9,0,0
217,2020,"1",50,6,0,0
244,2020,"2",50,15,0,0
238,2020,"3",43,11.1,0,0
278,2020,"4",48,11.1,0,0
257,2021,"5",48,8.9,0,0
220,2021,"6",51.1,9.9,0,0
186,2021,"7",51.1,12,0,0
242,2021,"1",43,11.1,0,0
228,2021,"2",43,7,0,0
220,2021,"3",42.1,15,0,0
285,2021,"4",41,11.1,0,0
272,2021,"5",41,8.9,0,0
244,2021,"6",37,13,0,0
177,2021,"7",41,8.9,0,0
238,2021,"1",41,5.1,0,0
279,2021,"2",44.1,6,0,0
245,2021,"3",44.1,8,0,0
253,2021,"4",48.9,4.1,0,0
272,2021,"5",48.9,12,0,0
265,2021,"6",46.9,19,0,0
210,2021,"7",46.9,12,0,0
225,2021,"1",45,9.9,0,0
261,2021,"2",45,12,0,0
253,2021,"3",43,13,0,0
251,2021,"4",43,9.9,0,0
254,2021,"5",45,12,0,0
251,2021,"6",45,15,0,0
212,2021,"7",36,14,0,0
260,2021,"1",37,11.1,0,0
263,2021,"2",37,11.1,0,0
262,2021,"3",37,11.1,0,0
262,2021,"4",37,17.1,0,0
291,2021,"5",34,22.9,0,0
284,2021,"6",32,14,0,0
297,2021,"7",32,7,0,0
239,2021,"1",33.1,17.1,1,0
238,2021,"2",34,17.1,0,5.1
246,2021,"3",37,9.9,0,14.2
277,2021,"4",43,11.1,0,13
326,2021,"5",46.9,9.9,0,11
275,2021,"6",46.9,13,0,9.1
243,2021,"7",44.1,8,1,7.1
301,2021,"1",39.9,12,0,5.9
229,2021,"2",33.8,7,0,9.8
279,2021,"3",35.1,7,0,9.1
299,2021,"4",34,8.9,0,9.1
290,2021,"5",30,9.9,0,9.1
210,2021,"6",28.9,8.9,0,7.9
184,2021,"7",37.9,8.9,0,7.9
208,2021,"1",37.9,8,0,7.9
213,2021,"2",51.1,12,1,7.1
239,2021,"3",51.1,14,0,5.9
256,2021,"4",34,12,1,3.1
202,2021,"5",33.8,12,1,2
257,2021,"6",34,13,0,5.1
208,2021,"7",36,12,0,5.9
245,2021,"1",39,7,1,5.1
240,2021,"2",45,8,0,3.1
267,2021,"3",54,11.1,0,3.1
269,2021,"4",54,13,0,2
301,2021,"5",50,6,0,0
223,2021,"6",50,8,0,0
212,2021,"7",50,8.9,0,0
224,2021,"1",48.9,13,0,0
268,2021,"2",48.9,19,0,0
244,2021,"3",52,11.1,0,0
262,2021,"4",52,15.9,0,0
306,2021,"5",45,15.9,0,0
251,2021,"6",37,15.9,0,0
216,2021,"7",41,12,0,0
250,2021,"1",43,8,0,0
299,2021,"2",63,11.1,0,0
224,2021,"3",64,8.9,0,0
287,2021,"4",71.1,7,1,0
338,2021,"5",71.1,9.9,0,0
252,2021,"6",68,15.9,0,0
244,2021,"7",54,15.9,0,0
253,2021,"1",37.9,15,0,0
237,2021,"2",39,8.9,0,0
243,2021,"3",46.9,8,0,0
244,2021,"4",46.9,9.9,0,0
309,2021,"5",46.9,19,0,0
283,2021,"6",59,7,0,0
261,2021,"7",63,7,0,0
295,2021,"1",63,7,0,0
283,2021,"2",66,7,0,0
268,2021,"3",66,8,1,0
257,2021,"4",68,8,0,0
336,2021,"5",82,15.9,0,0
325,2021,"6",82,14,0,0
198,2021,"7",69.1,11.1,1,0
240,2021,"1",60.1,17.1,0,0
281,2021,"2",61,9.9,0,0
284,2021,"3",66.9,8,0,0
263,2021,"4",66.9,13,1,0
283,2021,"5",57.9,14,0,0
281,2021,"6",53.1,8.9,0,0
259,2021,"7",64.9,8.9,0,0
268,2021,"1",68,12,0,0
318,2021,"2",70,9.9,0,0
303,2021,"3",72,5.1,0,0
310,2021,"4",72,8,0,0
281,2021,"5",70,8.9,0,0
294,2021,"6",70,7,0,0
215,2021,"7",70,13,1,0
264,2021,"1",51.1,14,0,0
321,2021,"2",64.9,8,0,0
295,2021,"3",72,8,0,0
270,2021,"4",72,8.9,0,0
298,2021,"5",57.9,14,0,0
265,2021,"6",55.9,9.9,0,0
258,2021,"7",64,6,0,0
320,2021,"1",64.9,8.9,0,0
313,2021,"2",75.9,8,0,0
283,2021,"3",75.9,12,0,0
252,2021,"4",46.9,17.1,0,0
357,2021,"5",64,12,0,0
301,2021,"6",72,8,0,0
273,2021,"7",72,8.9,0,0
300,2021,"1",63,11.1,0,0
273,2021,"2",64,8,0,0
380,2021,"3",82.9,5.1,0,0
324,2021,"4",84.9,8,0,0
331,2021,"5",71.1,15.9,0,0
318,2021,"6",71.1,17.1,0,0
330,2021,"7",82,8.9,0,0
316,2021,"1",82,8.9,0,0
345,2021,"2",72,8.9,0,0
339,2021,"3",73,11.1,0,0
339,2021,"4",66,9.9,0,0
319,2021,"5",66,7,0,0
305,2021,"6",66,8,0,0
266,2021,"7",64.9,9.9,0,0
279,2021,"1",64.9,8,0,0
326,2021,"2",66.9,8.9,0,0
330,2021,"3",68,11.1,0,0
318,2021,"4",72,7,0,0
411,2021,"5",75.9,8,0,0
321,2021,"6",79,8,0,0
337,2021,"7",79,7,0,0
320,2021,"1",78.1,8,0,0
374,2021,"2",82,7,0,0
347,2021,"3",86,6,0,0
385,2021,"4",86,6,0,0
384,2021,"5",79,5.1,0,0
378,2021,"6",89.1,11.1,0,0
330,2021,"7",89.1,11.1,0,0
322,2021,"1",88,13,0,0
