"num_collisions_adj","max_temp","max_wind","day_group","winter_flag"
281,39.9,8.9,"Mon-Thu",0
282,39.9,11.1,"Mon-Thu",0
280,37.9,13,"Mon-Thu",0
311,48.9,12,"Mon-Thu",0
348,57,7,"Fri",0
285,57,8.9,"Sat",0
265,62.1,9.9,"Sun",0
250,62.1,8,"Mon-Thu",0
315,46.9,11.1,"Mon-Thu",0
341,39,19,"Mon-Thu",0
233,33.1,18.1,"Mon-Thu",0
278,33.1,8.9,"Fri",0
251,32,8,"Sat",0
194,39.9,8.9,"Sun",0
268,46,7,"Mon-Thu",0
320,46,11.1,"Mon-Thu",0
360,46,8.9,"Mon-Thu",0
315,57.9,12,"Mon-Thu",0
168,61,18.1,"Fri",0
226,35.1,15,"Sat",0
184,37,8.9,"Sun",0
217,50,6,"Mon-Thu",0
244,50,15,"Mon-Thu",0
238,43,11.1,"Mon-Thu",0
278,48,11.1,"Mon-Thu",0
257,48,8.9,"Fri",1
220,51.1,9.9,"Sat",1
186,51.1,12,"Sun",1
242,43,11.1,"Mon-Thu",1
228,43,7,"Mon-Thu",1
220,42.1,15,"Mon-Thu",1
285,41,11.1,"Mon-Thu",1
272,41,8.9,"Fri",1
244,37,13,"Sat",1
177,41,8.9,"Sun",1
238,41,5.1,"Mon-Thu",1
279,44.1,6,"Mon-Thu",1
245,44.1,8,"Mon-Thu",1
253,48.9,4.1,"Mon-Thu",1
272,48.9,12,"Fri",1
265,46.9,19,"Sat",1
210,46.9,12,"Sun",1
225,45,9.9,"Mon-Thu",1
261,45,12,"Mon-Thu",1
253,43,13,"Mon-Thu",1
251,43,9.9,"Mon-Thu",1
254,45,12,"Fri",1
251,45,15,"Sat",1
212,36,14,"Sun",1
260,37,11.1,"Mon-Thu",1
263,37,11.1,"Mon-Thu",1
262,37,11.1,"Mon-Thu",1
262,37,17.1,"Mon-Thu",1
291,34,22.9,"Fri",1
284,32,14,"Sat",1
297,32,7,"Sun",1
239,33.1,17.1,"Mon-Thu",1
238,34,17.1,"Mon-Thu",1
246,37,9.9,"Mon-Thu",1
277,43,11.1,"Mon-Thu",1
326,46.9,9.9,"Fri",1
275,46.9,13,"Sat",1
243,44.1,8,"Sun",1
301,39.9,12,"Mon-Thu",1
229,33.8,7,"Mon-Thu",1
279,35.1,7,"Mon-Thu",1
299,34,8.9,"Mon-Thu",1
290,30,9.9,"Fri",1
210,28.9,8.9,"Sat",1
184,37.9,8.9,"Sun",1
208,37.9,8,"Mon-Thu",1
213,51.1,12,"Mon-Thu",1
239,51.1,14,"Mon-Thu",1
256,34,12,"Mon-Thu",1
202,33.8,12,"Fri",1
257,34,13,"Sat",1
208,36,12,"Sun",1
245,39,7,"Mon-Thu",1
240,45,8,"Mon-Thu",1
267,54,11.1,"Mon-Thu",1
269,54,13,"Mon-Thu",1
301,50,6,"Fri",1
223,50,8,"Sat",1
212,50,8.9,"Sun",1
224,48.9,13,"Mon-Thu",1
268,48.9,19,"Mon-Thu",1
244,52,11.1,"Mon-Thu",1
262,52,15.9,"Mon-Thu",1
306,45,15.9,"Fri",1
251,37,15.9,"Sat",1
216,41,12,"Sun",1
250,43,8,"Mon-Thu",1
299,63,11.1,"Mon-Thu",1
224,64,8.9,"Mon-Thu",1
287,71.1,7,"Mon-Thu",1
338,71.1,9.9,"Fri",1
252,68,15.9,"Sat",1
244,54,15.9,"Sun",1
253,37.9,15,"Mon-Thu",1
237,39,8.9,"Mon-Thu",1
243,46.9,8,"Mon-Thu",1
244,46.9,9.9,"Mon-Thu",1
309,46.9,19,"Fri",1
283,59,7,"Sat",1
261,63,7,"Sun",1
295,63,7,"Mon-Thu",1
283,66,7,"Mon-Thu",1
268,66,8,"Mon-Thu",1
257,68,8,"Mon-Thu",1
336,82,15.9,"Fri",1
325,82,14,"Sat",1
198,69.1,11.1,"Sun",1
240,60.1,17.1,"Mon-Thu",1
281,61,9.9,"Mon-Thu",1
284,66.9,8,"Mon-Thu",1
263,66.9,13,"Mon-Thu",0
283,57.9,14,"Fri",0
281,53.1,8.9,"Sat",0
259,64.9,8.9,"Sun",0
268,68,12,"Mon-Thu",0
318,70,9.9,"Mon-Thu",0
303,72,5.1,"Mon-Thu",0
310,72,8,"Mon-Thu",0
281,70,8.9,"Fri",0
294,70,7,"Sat",0
215,70,13,"Sun",0
264,51.1,14,"Mon-Thu",0
321,64.9,8,"Mon-Thu",0
295,72,8,"Mon-Thu",0
270,72,8.9,"Mon-Thu",0
298,57.9,14,"Fri",0
265,55.9,9.9,"Sat",0
258,64,6,"Sun",0
320,64.9,8.9,"Mon-Thu",0
313,75.9,8,"Mon-Thu",0
283,75.9,12,"Mon-Thu",0
252,46.9,17.1,"Mon-Thu",0
357,64,12,"Fri",0
301,72,8,"Sat",0
273,72,8.9,"Sun",0
300,63,11.1,"Mon-Thu",0
273,64,8,"Mon-Thu",0
380,82.9,5.1,"Mon-Thu",0
324,84.9,8,"Mon-Thu",0
331,71.1,15.9,"Fri",0
318,71.1,17.1,"Sat",0
330,82,8.9,"Sun",0
316,82,8.9,"Mon-Thu",0
345,72,8.9,"Mon-Thu",0
339,73,11.1,"Mon-Thu",0
339,66,9.9,"Mon-Thu",0
319,66,7,"Fri",0
305,66,8,"Sat",0
266,64.9,9.9,"Sun",0
279,64.9,8,"Mon-Thu",0
326,66.9,8.9,"Mon-Thu",0
330,68,11.1,"Mon-Thu",0
318,72,7,"Mon-Thu",0
411,75.9,8,"Fri",0
321,79,8,"Sat",0
337,79,7,"Sun",0
320,78.1,8,"Mon-Thu",0
374,82,7,"Mon-Thu",0
347,86,6,"Mon-Thu",0
385,86,6,"Mon-Thu",0
384,79,5.1,"Fri",0
378,89.1,11.1,"Sat",0
330,89.1,11.1,"Sun",0
322,88,13,"Mon-Thu",0
354,73,8,"Mon-Thu",0
333,86,8.9,"Mon-Thu",0
433,86,11.1,"Mon-Thu",0
358,81,13,"Fri",0
242,51.8,17.1,"Sat",0
256,51.8,14,"Sun",0
275,70,8.9,"Mon-Thu",0
355,75.9,4.1,"Mon-Thu",0
339,75.9,5.1,"Mon-Thu",0
288,75,4.1,"Mon-Thu",0
331,78.1,13,"Fri",0
365,89.1,9.9,"Sat",0
367,91.9,7,"Sun",0
381,91.9,6,"Mon-Thu",0
355,91,11.1,"Mon-Thu",0
353,90,7,"Mon-Thu",0
370,90,9.9,"Mon-Thu",0
343,84,8,"Fri",0
327,69.1,8.9,"Sat",0
330,75.9,5.1,"Sun",0
329,75.9,6,"Mon-Thu",0
388,78.1,8,"Mon-Thu",0
388,84,8,"Fri",0
372,88,7,"Sat",0
323,88,6,"Sun",0
361,86,6,"Mon-Thu",0
290,86,8.9,"Mon-Thu",0
353,78.1,8.9,"Mon-Thu",0
384,77,6,"Mon-Thu",0
381,81,8,"Fri",0
375,82.9,6,"Sat",0
333,90,8,"Sun",0
379,91.9,8,"Mon-Thu",0
350,95,8,"Mon-Thu",0
362,98.1,9.9,"Mon-Thu",0
319,98.1,11.1,"Mon-Thu",0
333,84,6,"Fri",0
291,79,12,"Sat",0
289,79,6,"Sun",0
322,82.9,7,"Mon-Thu",0
326,91.9,12,"Mon-Thu",0
324,91.9,6,"Mon-Thu",0
306,91,11.1,"Mon-Thu",0
346,84.9,9.9,"Fri",0
293,84.9,12,"Sat",0
263,81,6,"Sun",0
303,86,11.1,"Mon-Thu",0
298,86,11.1,"Mon-Thu",0
331,87.1,6,"Mon-Thu",0
372,89.1,5.1,"Mon-Thu",0
350,91,7,"Fri",0
339,91,6,"Sat",0
310,91,9.9,"Sun",0
328,84,8.9,"Mon-Thu",0
286,86,5.1,"Mon-Thu",0
330,86,6,"Mon-Thu",0
329,81,7,"Mon-Thu",0
324,82.9,7,"Fri",0
337,84,5.1,"Sat",0
322,84,6,"Sun",0
359,88,7,"Mon-Thu",0
318,89.1,6,"Mon-Thu",0
300,89.1,12,"Mon-Thu",0
319,81,8.9,"Mon-Thu",0
383,82,13,"Fri",0
353,82,9.9,"Sat",0
303,77,6,"Sun",0
325,80.1,7,"Mon-Thu",0
313,80.1,5.1,"Mon-Thu",0
291,79,8.9,"Mon-Thu",0
304,81,8.9,"Mon-Thu",0
355,88,6,"Fri",0
334,88,8,"Sat",0
314,87.1,14,"Sun",0
339,81,9.9,"Mon-Thu",0
331,84,9.9,"Mon-Thu",0
316,89.1,7,"Mon-Thu",0
324,93,7,"Mon-Thu",0
358,93.9,7,"Fri",0
302,93.9,6,"Sat",0
314,88,8.9,"Sun",0
301,82.9,6,"Mon-Thu",0
286,82.9,6,"Mon-Thu",0
334,82.9,7,"Mon-Thu",0
286,84.9,9.9,"Mon-Thu",0
325,84.9,6,"Fri",0
321,82,7,"Sat",0
257,82,9.9,"Sun",0
293,82.9,8,"Mon-Thu",0
332,89.1,6,"Mon-Thu",0
336,91,4.1,"Mon-Thu",0
343,91,7,"Mon-Thu",0
349,93,13,"Fri",0
303,93,14,"Sat",0
358,80.1,8,"Sun",0
323,84.9,6,"Mon-Thu",0
310,84.9,8,"Mon-Thu",0
319,82.9,15,"Mon-Thu",0
365,78.1,19,"Mon-Thu",0
353,77,6,"Fri",0
341,79,6,"Sat",0
293,79,6,"Sun",0
299,81,8.9,"Mon-Thu",0
337,81,6,"Mon-Thu",0
334,82,8,"Mon-Thu",0
294,82,19,"Mon-Thu",0
352,75.9,8.9,"Fri",0
333,75.9,5.1,"Sat",0
321,81,6,"Sun",0
378,82.9,7,"Mon-Thu",0
342,82.9,5.1,"Mon-Thu",0
356,84.9,8.47801608579088,"Mon-Thu",0
269,84.9,8.47801608579088,"Mon-Thu",0
375,75.9,8.47801608579088,"Fri",0
319,84,8.47801608579088,"Sat",0
318,84,8.47801608579088,"Sun",0
317,75.9,8.47801608579088,"Mon-Thu",0
312,75.9,8.47801608579088,"Mon-Thu",0
289,79,8.47801608579088,"Mon-Thu",0
319,79,7,"Mon-Thu",0
383,79,8.9,"Fri",0
358,75,4.1,"Sat",0
314,75,8.9,"Sun",0
325,78.1,8.47801608579088,"Mon-Thu",0
296,78.1,8.47801608579088,"Mon-Thu",0
343,71.1,8.47801608579088,"Mon-Thu",0
344,68,8.47801608579088,"Mon-Thu",0
385,66.9,8.94671916010499,"Fri",0
349,73.9,8.94671916010499,"Sat",0
328,77,8.94671916010499,"Sun",0
290,77,8.94671916010499,"Mon-Thu",0
318,73,4.1,"Mon-Thu",0
270,69.8,6,"Mon-Thu",0
368,73,5.1,"Mon-Thu",0
361,75.9,8,"Fri",0
268,75.9,13,"Sat",0
269,66.9,13,"Sun",0
297,71.1,13,"Mon-Thu",0
321,71.1,6,"Mon-Thu",0
312,69.1,5.1,"Mon-Thu",0
353,75.9,6,"Mon-Thu",0
381,78.1,6,"Fri",0
339,79,13,"Sat",0
319,75.9,8,"Sun",0
318,61,13,"Mon-Thu",0
302,66,8.9,"Mon-Thu",0
365,75,8,"Mon-Thu",0
372,75,8,"Mon-Thu",0
381,73,8.9,"Fri",0
312,69.1,6,"Sat",0
236,59,6,"Sun",0
330,73,5.1,"Mon-Thu",0
323,73,12,"Mon-Thu",0
323,60.1,13,"Mon-Thu",0
344,61,8,"Mon-Thu",0
357,57,13,"Fri",0
352,64,13,"Sat",0
362,64,9.9,"Sun",0
331,63,11.1,"Mon-Thu",0
276,57.9,8.9,"Mon-Thu",0
321,53.1,8.9,"Mon-Thu",0
317,51.1,7,"Mon-Thu",0
386,51.1,7,"Fri",0
335,52,4.1,"Sat",0
265,53.1,5.1,"Sun",0
329,63,5.1,"Mon-Thu",0
328,68,6,"Mon-Thu",0
346,68,9.9,"Mon-Thu",0
293,64,7,"Mon-Thu",0
353,64.9,12,"Fri",0
335,64.9,14,"Sat",0
269,46.9,11.1,"Sun",0
343,48,11.1,"Mon-Thu",0
315,48.9,8,"Mon-Thu",0
317,55.9,6,"Mon-Thu",0
351,69.1,7,"Mon-Thu",0
349,69.1,14,"Fri",0
305,48,8,"Sat",0
273,55.9,6,"Sun",0
314,55.9,8.9,"Mon-Thu",0
340,55,14,"Mon-Thu",0
368,45,8.9,"Mon-Thu",0
217,55.9,7,"Mon-Thu",0
261,55.9,15,"Fri",0
264,46.9,17.1,"Sat",0
271,41,6,"Sun",0
323,45,9.9,"Mon-Thu",0
282,45,8,"Mon-Thu",0
266,48.9,8.9,"Mon-Thu",0
319,57.9,7,"Mon-Thu",0
343,57.9,12,"Fri",0
278,48,9.9,"Sat",0
255,48,6,"Sun",0
345,61,7,"Mon-Thu",0
321,61,17.1,"Mon-Thu",0
287,43,8,"Mon-Thu",0
283,42.1,9.9,"Mon-Thu",0
301,50,7,"Fri",0
307,66.2,8.9,"Sat",0
266,66,17.1,"Sun",0
302,55.9,12,"Mon-Thu",0
322,53.1,7,"Mon-Thu",0
285,54,8.9,"Mon-Thu",0
317,62.1,11.1,"Mon-Thu",0
305,62.1,12,"Fri",0
331,60.1,7,"Sat",0
291,48,11.1,"Sun",0
292,45,8,"Mon-Thu",0
256,43,7,"Mon-Thu",0
278,46.9,11.1,"Mon-Thu",0
302,46.9,12,"Mon-Thu",0
281,39.9,8,"Fri",0
189,48.9,7,"Sat",0
186,52,13,"Sun",0
207,51.1,11.1,"Mon-Thu",0
221,46.9,8.9,"Mon-Thu",0
192,46.9,11.1,"Mon-Thu",0
223,48.9,6,"Mon-Thu",0
232,55,7,"Fri",0
282,55.9,7,"Sat",1
180,59,8.9,"Sun",1
208,39.9,14,"Mon-Thu",1
255,37,9.9,"Mon-Thu",1
305,46.9,12,"Mon-Thu",1
233,46.9,9.9,"Mon-Thu",1
295,41,11.1,"Fri",1
235,34,11.1,"Sat",1
233,39,12,"Sun",1
265,39.9,17.1,"Mon-Thu",1
256,39.9,12,"Mon-Thu",1
250,39.9,12,"Mon-Thu",1
268,48,7,"Mon-Thu",1
288,48,13,"Fri",1
236,43,9.9,"Sat",1
265,32,14,"Sun",1
202,44.1,19,"Mon-Thu",1
258,44.1,13,"Mon-Thu",1
255,48.9,8.9,"Mon-Thu",1
246,48.9,12,"Mon-Thu",1
288,28.9,11.1,"Fri",1
266,28.9,11.1,"Sat",1
229,37,9.9,"Sun",1
238,37,8,"Mon-Thu",1
235,42.1,8.9,"Mon-Thu",1
266,42.1,11.1,"Mon-Thu",1
271,32,8,"Mon-Thu",1
282,32,8,"Fri",1
276,32,15,"Sat",1
224,28.9,15,"Sun",1
312,30.9,6,"Mon-Thu",1
274,36,8,"Mon-Thu",1
267,46.9,6,"Mon-Thu",1
248,48,8.9,"Mon-Thu",1
288,57,9.9,"Fri",1
295,28.4,13,"Sat",1
270,30,11.1,"Sun",1
276,37.4,8.9,"Mon-Thu",1
278,45,12,"Mon-Thu",1
271,46,8.9,"Mon-Thu",1
301,54,9.9,"Mon-Thu",1
319,57,8.9,"Fri",1
237,59,9.9,"Sat",1
229,59,9.9,"Sun",1
304,42.1,12,"Mon-Thu",1
289,30,8,"Mon-Thu",1
277,43,8,"Mon-Thu",1
267,68,11.1,"Mon-Thu",1
279,68,15,"Fri",1
237,39,15,"Sat",1
245,39.9,15,"Sun",1
194,55,8.9,"Mon-Thu",1
244,55,9.9,"Mon-Thu",1
253,68,11.1,"Mon-Thu",1
222,43,15,"Mon-Thu",1
251,41,14,"Fri",1
247,41,12,"Sat",1
243,48,14,"Sun",1
277,48,13,"Mon-Thu",1
248,46,13,"Mon-Thu",1
245,52,7,"Mon-Thu",1
318,52,15,"Mon-Thu",1
328,48,11.1,"Fri",1
259,46,7,"Sat",1
237,68,9.9,"Sun",1
329,73.9,11.1,"Mon-Thu",1
259,73.9,18.1,"Mon-Thu",1
286,50,9.9,"Mon-Thu",1
268,51.1,8,"Mon-Thu",1
329,55,8,"Fri",1
253,55,18.1,"Sat",1
274,48,15.9,"Sun",1
311,55.9,8.9,"Mon-Thu",1
295,68,8,"Mon-Thu",1
311,68,9.9,"Mon-Thu",1
278,66.9,11.1,"Mon-Thu",1
362,73.9,7,"Fri",1
287,66.9,7,"Sat",1
258,69.1,9.9,"Sun",1
293,62.1,13,"Mon-Thu",1
289,62.1,11.1,"Mon-Thu",1
273,57.9,8,"Mon-Thu",1
265,48.9,18.1,"Mon-Thu",1
307,60.1,9.9,"Fri",1
288,60.1,11.1,"Sat",1
266,46.9,13,"Sun",1
299,46,15.9,"Mon-Thu",1
272,37.9,15,"Mon-Thu",1
285,46.9,8.9,"Mon-Thu",1
282,66,8,"Mon-Thu",1
290,66,15,"Fri",0
277,61,12,"Sat",0
257,54,7,"Sun",0
289,54,11.1,"Mon-Thu",0
252,57,5.1,"Mon-Thu",0
253,57,15.9,"Mon-Thu",0
283,53.1,12,"Mon-Thu",0
343,64.9,11.1,"Fri",0
293,64.9,12,"Sat",0
284,55,15.9,"Sun",0
283,61,12,"Mon-Thu",0
312,72,8,"Mon-Thu",0
296,72,8.9,"Mon-Thu",0
331,79,13,"Mon-Thu",0
292,79,8.9,"Fri",0
282,73,9.9,"Sat",0
241,51.1,14,"Sun",0
238,54,8.9,"Mon-Thu",0
256,54,15.9,"Mon-Thu",0
283,60.1,12,"Mon-Thu",0
237,60.1,9.9,"Mon-Thu",0
276,70,9.9,"Fri",0
285,70,8,"Sat",0
271,64.9,11.1,"Sun",0
256,63,8,"Mon-Thu",0
244,60.1,6,"Mon-Thu",0
313,60.1,13,"Mon-Thu",0
348,57.9,17.1,"Mon-Thu",0
361,63,13,"Fri",0
321,68,7,"Sat",0
278,69.1,7,"Sun",0
281,69.1,8,"Mon-Thu",0
282,62.1,8.9,"Mon-Thu",0
250,64.9,8.9,"Mon-Thu",0
352,73.9,8,"Mon-Thu",0
364,73.9,7,"Fri",0
293,61,15.9,"Sat",0
260,57.9,15,"Sun",0
295,70,15,"Mon-Thu",0
296,73,14,"Mon-Thu",0
300,75,12,"Mon-Thu",0
307,75,9.9,"Mon-Thu",0
332,75,8.9,"Fri",0
276,72,6,"Sat",0
306,75.9,7,"Sun",0
298,75.9,7,"Mon-Thu",0
314,77,9.9,"Mon-Thu",0
336,77,8,"Mon-Thu",0
321,72,6,"Mon-Thu",0
324,69.1,7,"Fri",0
348,90,5.1,"Sat",0
318,90,7,"Sun",0
333,89.1,9.9,"Mon-Thu",0
278,73,11.1,"Mon-Thu",0
304,70,6,"Mon-Thu",0
310,70,8.9,"Mon-Thu",0
315,80.1,8,"Fri",0
293,80.1,18.1,"Sat",0
282,77,5.1,"Sun",0
254,84,7,"Mon-Thu",0
354,93,6,"Mon-Thu",0
311,93,13,"Mon-Thu",0
317,79,7,"Mon-Thu",0
320,79,6,"Fri",0
300,80.1,5.1,"Sat",0
299,80.1,7,"Sun",0
311,80.1,7,"Mon-Thu",0
307,80.1,8.9,"Mon-Thu",0
311,82,7,"Mon-Thu",0
317,82,9.9,"Mon-Thu",0
366,81,8.9,"Fri",0
308,77,8,"Sat",0
275,73.9,8,"Sun",0
319,84.9,8,"Mon-Thu",0
315,84.9,7,"Mon-Thu",0
360,82.9,8,"Mon-Thu",0
302,82.9,8.9,"Mon-Thu",0
369,88,13,"Fri",0
317,88,13,"Sat",0
304,75,11.1,"Sun",0
280,78.1,6,"Mon-Thu",0
316,80.1,5.1,"Mon-Thu",0
264,80.1,8.9,"Mon-Thu",0
298,73.9,8,"Mon-Thu",0
355,81,6,"Fri",0
364,90,5.1,"Sat",0
343,90,7,"Sun",0
302,89.1,8,"Mon-Thu",0
294,79,7,"Mon-Thu",0
304,84,6,"Mon-Thu",0
322,86,8,"Mon-Thu",0
315,91,5.1,"Fri",0
276,91,5.1,"Sat",0
250,88,8,"Sun",0
255,88,7,"Mon-Thu",0
283,87.1,6,"Mon-Thu",0
290,84,8.9,"Mon-Thu",0
285,84.9,8.9,"Mon-Thu",0
297,84,5.1,"Fri",0
259,84.9,7,"Sat",0
250,84.9,8.9,"Sun",0
279,84.9,6,"Mon-Thu",0
266,90,8.9,"Mon-Thu",0
307,91,5.1,"Mon-Thu",0
270,91,6,"Mon-Thu",0
312,90,9.9,"Fri",0
277,86,15.9,"Sat",0
281,84.9,6,"Sun",0
302,82.9,8.9,"Mon-Thu",0
292,90,8,"Mon-Thu",0
290,95,7,"Mon-Thu",0
297,91.9,8.9,"Mon-Thu",0
334,93.9,7,"Fri",0
305,93.9,7,"Sat",0
264,95,7,"Sun",0
279,89.1,14,"Mon-Thu",0
276,86,8,"Mon-Thu",0
287,84.9,6,"Mon-Thu",0
297,87.1,6,"Mon-Thu",0
310,87.1,7,"Fri",0
305,87.1,9.9,"Sat",0
288,87.1,4.1,"Sun",0
293,86,7,"Mon-Thu",0
292,90,8.9,"Mon-Thu",0
324,90,6,"Mon-Thu",0
299,93,7,"Mon-Thu",0
323,93,6,"Fri",0
312,91.9,7,"Sat",0
266,91.9,9.9,"Sun",0
318,93,8,"Mon-Thu",0
284,97,11.1,"Mon-Thu",0
262,97,6,"Mon-Thu",0
286,89.1,5.1,"Mon-Thu",0
351,89.1,8,"Fri",0
307,84.9,8.9,"Sat",0
305,82,7,"Sun",0
241,82.9,5.1,"Mon-Thu",0
291,82.9,12,"Mon-Thu",0
261,82.9,6,"Mon-Thu",0
282,87.1,13,"Mon-Thu",0
286,90,7,"Fri",0
310,90,8.9,"Sat",0
272,90,7,"Sun",0
249,82,7,"Mon-Thu",0
273,84.9,7,"Mon-Thu",0
230,90,6,"Mon-Thu",0
276,91,5.1,"Mon-Thu",0
296,91,6,"Fri",0
305,90,7,"Sat",0
284,90,8,"Sun",0
258,84.9,6,"Mon-Thu",0
282,89.1,9.9,"Mon-Thu",0
292,89.1,8,"Mon-Thu",0
302,86,5.1,"Mon-Thu",0
289,86,7,"Fri",0
299,82,6,"Sat",0
251,90,8,"Sun",0
253,90,7,"Mon-Thu",0
338,75,7,"Mon-Thu",0
261,73.9,11.1,"Mon-Thu",0
301,78.1,6,"Mon-Thu",0
363,80.1,8,"Fri",0
272,86,4.1,"Sat",0
259,86,5.1,"Sun",0
314,81,5.1,"Mon-Thu",0
326,82,8,"Mon-Thu",0
307,82,8,"Mon-Thu",0
333,80.1,8,"Mon-Thu",0
350,75,4.1,"Fri",0
262,75.9,7,"Sat",0
295,82.9,9.9,"Sun",0
293,84.9,8,"Mon-Thu",0
288,84.9,8,"Mon-Thu",0
335,80.1,5.1,"Mon-Thu",0
279,80.1,15,"Mon-Thu",0
322,75,12,"Fri",0
286,69.1,9.9,"Sat",0
283,72,7,"Sun",0
260,73.9,8,"Mon-Thu",0
228,73.9,8,"Mon-Thu",0
284,70,7,"Mon-Thu",0
314,69.1,11.1,"Mon-Thu",0
328,66,9.9,"Fri",0
328,62.1,14,"Sat",0
245,61,14,"Sun",0
323,60.1,17.1,"Mon-Thu",0
270,55.4,13,"Mon-Thu",0
244,59,9.9,"Mon-Thu",0
335,73.9,5.1,"Mon-Thu",0
322,75.9,6,"Fri",0
305,75.9,8,"Sat",0
243,61,8,"Sun",0
216,66.9,5.1,"Mon-Thu",0
277,70,6,"Mon-Thu",0
314,70,6,"Mon-Thu",0
303,70,8.9,"Mon-Thu",0
347,69.1,12,"Fri",0
275,68,7,"Sat",0
248,68,5.1,"Sun",0
262,66,8.9,"Mon-Thu",0
250,66,8,"Mon-Thu",0
286,55.9,9.9,"Mon-Thu",0
299,57,8.9,"Mon-Thu",0
335,62.1,5.1,"Fri",0
325,66,6,"Sat",0
240,66,11.1,"Sun",0
296,61,9.9,"Mon-Thu",0
295,70,8.9,"Mon-Thu",0
266,72,7,"Mon-Thu",0
314,72,11.1,"Mon-Thu",0
302,64.9,11.1,"Fri",0
307,57.9,7,"Sat",0
290,63,4.1,"Sun",0
286,64.9,6,"Mon-Thu",0
278,66.9,7,"Mon-Thu",0
322,70,7,"Mon-Thu",0
317,70,2.9,"Mon-Thu",0
287,70,6,"Fri",0
294,75.9,5.1,"Sat",0
231,75.9,7,"Sun",0
280,77,8,"Mon-Thu",0
231,77,8.9,"Mon-Thu",0
259,57.9,12,"Mon-Thu",0
266,66,6,"Mon-Thu",0
310,66.9,8,"Fri",0
270,69.1,8.9,"Sat",0
237,69.1,9.9,"Sun",0
263,45,11.1,"Mon-Thu",0
297,46,11.1,"Mon-Thu",0
303,50,12,"Mon-Thu",0
290,50,11.1,"Mon-Thu",0
284,46,8,"Fri",0
319,44.1,9.9,"Sat",0
249,39.9,14,"Sun",0
305,41,9.9,"Mon-Thu",0
306,51.1,9.9,"Mon-Thu",0
297,55,8,"Mon-Thu",0
190,55,7,"Mon-Thu",0
232,55,12,"Fri",0
247,57,12,"Sat",0
238,57,8.9,"Sun",0
254,60.1,12,"Mon-Thu",0
240,54,6,"Mon-Thu",0
279,57.9,14,"Mon-Thu",0
291,57.9,14,"Mon-Thu",0
298,44.1,6,"Fri",0
279,57.9,11.1,"Sat",0
255,57.9,12,"Sun",0
269,48,8,"Mon-Thu",0
318,57.9,8,"Mon-Thu",0
298,59,9.9,"Mon-Thu",0
286,59,8,"Mon-Thu",0
305,55,9.9,"Fri",0
253,45,9.9,"Sat",0
234,39.9,12,"Sun",0
282,39.9,8.9,"Mon-Thu",0
302,39.9,7,"Mon-Thu",0
261,39.9,9.9,"Mon-Thu",0
334,41,13,"Mon-Thu",0
373,44.6,15,"Fri",0
277,44.1,11.1,"Sat",0
241,44.1,9.9,"Sun",0
277,39.9,9.9,"Mon-Thu",0
266,39,8.9,"Mon-Thu",0
267,39.9,6,"Mon-Thu",0
290,45,15.9,"Mon-Thu",0
311,57.9,20,"Fri",0
267,16,17.1,"Sat",0
181,28,12,"Sun",0
189,28.9,11.1,"Mon-Thu",0
213,35.1,8,"Mon-Thu",0
221,46.9,8.9,"Mon-Thu",0
203,51.1,8,"Mon-Thu",0
299,62.1,8.9,"Fri",0
248,62.1,5.1,"Sat",0
275,55,8.9,"Sun",1
206,55.9,6,"Mon-Thu",1
224,57,7,"Mon-Thu",1
251,66,8.9,"Mon-Thu",1
234,66,8.9,"Mon-Thu",1
234,50,8,"Fri",1
181,48.9,8.9,"Sat",1
188,45,8,"Sun",1
242,44.1,8.9,"Mon-Thu",1
252,44.1,7,"Mon-Thu",1
215,41,8.9,"Mon-Thu",1
279,54,8.9,"Mon-Thu",1
298,57,11.1,"Fri",1
248,39.9,12,"Sat",1
192,41,14,"Sun",1
216,48,13,"Mon-Thu",1
256,48,7,"Mon-Thu",1
258,53.1,13,"Mon-Thu",1
298,53.1,8.9,"Mon-Thu",1
235,48.9,13,"Fri",1
230,48.9,12,"Sat",1
242,42.1,8,"Sun",1
253,42.1,14,"Mon-Thu",1
235,46,13,"Mon-Thu",1
256,46,8.9,"Mon-Thu",1
256,57,15,"Mon-Thu",1
235,57,11.1,"Fri",1
260,52,11.1,"Sat",1
215,53.1,8.9,"Sun",1
232,55,8.9,"Mon-Thu",1
261,55,8.9,"Mon-Thu",1
256,50,8,"Mon-Thu",1
262,39.9,8,"Mon-Thu",1
307,39.9,17.1,"Fri",1
222,35.1,15,"Sat",1
207,48.9,9.9,"Sun",1
255,52,13,"Mon-Thu",1
258,52,7,"Mon-Thu",1
237,53.1,9.9,"Mon-Thu",1
238,53.1,9.9,"Mon-Thu",1
297,61,17.1,"Fri",1
260,61,11.1,"Sat",1
208,48,8.9,"Sun",1
263,57,11.1,"Mon-Thu",1
259,57,11.1,"Mon-Thu",1
264,66.9,7,"Mon-Thu",1
261,70,9.9,"Mon-Thu",1
276,70,13,"Fri",1
252,42.1,12,"Sat",1
241,50,9.9,"Sun",1
186,61,11.1,"Mon-Thu",1
226,61,9.9,"Mon-Thu",1
213,50,11.1,"Mon-Thu",1
215,44.1,12,"Mon-Thu",1
269,45,17.1,"Fri",1
239,45,13,"Sat",1
232,50,9.9,"Sun",1
246,50,8.9,"Mon-Thu",1
228,46,15.9,"Mon-Thu",1
311,44.1,8,"Mon-Thu",1
247,54,8,"Mon-Thu",1
282,48,11.1,"Fri",1
